datetime,headline,url,teaser,feed_name,feed_url
"July 19, 2017 at 08:31PM","Armed carjacking suspect arrested after chase, crash in San Fernando Valley",http://abc7ny.com/news/armed-carjacking-suspect-leads-lapd-on-chase-in-san-fernando-valley/2234675/,"Los Angeles police officers chased an armed carjacking suspect through San Fernando Valley surface streets Wednesday afternoon, ending in a crash and arrest.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 19, 2017 at 09:09PM",Legal marijuana sales begin in Uruguay under landmark 2013 law,http://abc7ny.com/news/legal-marijuana-sales-begin-in-uruguay-under-2013-law/2234784/,"Customers sniffed pungent green buds and grinned as they showed off blue-and-white envelopes containing the plant, which is now available as part a 2013 measure that made Uruguay the first nation to legalize a pot market covering the entire chain from plants to purchase.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 19, 2017 at 09:31PM",Caught on camera: Goat vandalizes Colorado business,http://abc7ny.com/news/caught-on-camera-goat-vandalizes-colorado-business/2234871/,An unusual suspect remains at large in Colorado following a case of vandalism at a business.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 19, 2017 at 10:40PM","EXCLUSIVE: Murdered Keansburg girl's sister denied visa to attend funeral, father begging to attend",http://abc7ny.com/news/exclusive-murdered-nj-girls-sister-denied-visa-to-attend-funeral-father-begging-to-attend/2235014/,"The U.S. government has denied AbbieGail Smith's sister entry into the country from Jamaica for the funeral, and her father is still unsure if he will be allowed to attend. Josh Einiger spoke to him exclusively.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 19, 2017 at 10:42PM",Suspect sought in Manhattan subway slashing,http://abc7ny.com/news/suspect-sought-in-manhattan-subway-slashing/2234873/,Police say the suspect slashed another man in the face on the platform of the 8th Avenue and 34th Street station after they got into a dispute.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 05:23AM",OJ Simpson to plead for his freedom at Nevada parole hearing,http://abc7ny.com/news/oj-simpson-to-plead-for-his-freedom-at-nevada-parole-hearing/2235758/,Former football star and convicted felon O.J. Simpson will command the world's attention once again Thursday when he pleads for his freedom on live TV.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 05:30AM",Mayor and MTA chairman clash over subway trash problem,http://abc7ny.com/traffic/mayor-and-mta-chairman-clash-over-subway-trash-problem/2235722/,New York City Mayor Bill de Blasio and MTA Chairman Joe Lhota are at odds after the transit agency floated the idea of banning certain food on the subway to prevent track fires.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 05:53AM",FAA imposes August flight restriction in New Jersey town where Trump owns golf club,http://abc7ny.com/politics/faa-flight-restriction-hints-trump-may-spend-august-in-nj/2235818/,"The Federal Aviation Administration has imposed a temporary flight restriction around Bedminster, from Aug. 3 - 20.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 06:09AM",Police search for suspects in string of sneaker robberies in Brooklyn,http://abc7ny.com/news/suspects-use-facebook-to-set-up-robberies-of-pricey-sneakers/2235832/,Police are searching for two men in Brooklyn accused of stealing pricey sneakers from men they contact on social media.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 06:21AM",Suspect arrested in Manhattan subway slashing,http://abc7ny.com/news/suspect-arrested-in-manhattan-subway-slashing/2235873/,29-year-old Albert Vega of Brooklyn is charged with assault and criminal possession of a weapon.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 06:35AM",Trump campaign inner circle called before Senate committees to talk about 2016 election,http://abc7ny.com/politics/trump-campaign-inner-circle-called-before-senate-committees-to-talk-about-election/2235900/,"Members of the Trump campaign's inner circle, including his eldest son and son-in-law, are being called before Senate committees next week to talk about the 2016 election.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 06:51AM",Suspect arrested in Manhattan subway slashing,http://abc7ny.com/news/police-make-arrest-in-manhattan-subway-slashing/2235873/,29-year-old Albert Vega of Brooklyn is charged with assault and criminal possession of a weapon.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 07:06AM",ACCUWEATHER: Heat advisory in effect through Thursday,http://abc7ny.com/weather/accuweather-heat-advisory-in-effect-through-thursday/2232881/,The heat is on! Temperatures in the Tri-State area are set to soar above 90 degrees Wednesday.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 07:20AM","EXCLUSIVE: Murdered Keansburg girl's sister denied visa to attend funeral, father begging to attend",http://abc7ny.com/news/exclusive-murdered-girls-sister-denied-visa-to-attend-funeral-father-begging-to-attend/2235014/,"The U.S. government has denied AbbieGail Smith's sister entry into the country from Jamaica for the funeral, and her father is still unsure if he will be allowed to attend. Josh Einiger spoke to him exclusively.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 07:20AM",Bride wears four generations of wedding dresses for special photo shoot,http://abc7ny.com/family/bride-wears-4-generations-of-wedding-dresses/2234116/,Colleen Dejno had a special photo shoot a few weeks before her wedding using four generations of family wedding dresses.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 07:30AM",Suspect under arrest after stabbing in Brooklyn,http://abc7ny.com/news/suspect-under-arrest-after-stabbing-in-brooklyn/2236009/,A person was stabbed in the Brighton Beach section of Brooklyn Thursday morning.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 07:33AM",OJ Simpson to plead for his freedom at Nevada parole hearing,http://abc7ny.com/news/oj-simpson-to-plead-for-his-freedom-at-parole-hearing/2235758/,Former football star and convicted felon O.J. Simpson will command the world's attention once again Thursday when he pleads for his freedom on live TV.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 07:57AM",Police searching for escaped prisoner on Staten Island,http://abc7ny.com/news/police-searching-for-escaped-prisoner-on-staten-island/2236069/,The 41-yearold man escaped from a house at Van Duzer Street in the Tompkinsville section just before 7 a.m.  Thursday.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 08:07AM",President Trump rages at Attorney General Sessions over Russia recusal interview,http://abc7ny.com/politics/trump-rages-at-ag-sessions-over-russia-recusal-in-interview/2235900/,President Donald Trump told The New York Times in an interview Wednesday that he never would have appointed Jeff Sessions as attorney general had he known Sessions would recuse himself from overseeing the Russia investigation.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 08:30AM",Bag of moon dust heading to auction following galactic court battle,http://abc7ny.com/news/bag-of-moon-dust-heading-to-auction-following-galactic-court-battle/2236115/,"The collection bag, used by astronaut Neil Armstrong during the first manned mission to the moon in 1969, will be featured Thursday at a Sotheby's auction in New York City of items related to space voyages.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 08:40AM",Man fatally stabbed in dispute over robbery in Brooklyn,http://abc7ny.com/news/man-fatally-stabbed-in-dispute-over-robbery-in-brooklyn/2236009/,The 31-year-old victim was stabbed at Neptune Avenue and Brighton 4th Street just before 6:30 a.m.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 08:49AM",School officials to replace accidentally cut trees in New Jersey,http://abc7ny.com/news/tree-planted-as-memorial-to-9-11-victim-accidentally-cut-down/2236182/,The ten trees that were accidentally cut down at Harrington Park Public School in June included one that was planted as a memorial to a 9/11 victim from Harrington Park.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 09:10AM",Nick Carter and Emma Bunton talk about ABC's 'Boy Band',http://abc7ny.com/entertainment/nick-carter-and-emma-bunton-talk-about-abcs-boy-band/2234550/,"Nick Carter and Emma Bunton, two of the three ""architects"" on ""Boy Band,"" talk about their roles on the show, what they are looking for and why they are so excited for the end result!",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 09:40AM",Ryan Seacrest confirmed to host 'American Idol' on ABC,http://abc7ny.com/entertainment/ryan-seacrest-to-host-american-idol-on-abc/2236320/,"He announced the news Thursday on ""Live with Kelly and Ryan."" Seacrest had a long run with ""Idol,"" having served as host for the franchise since its inception in 2002.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 10:04AM","EXCLUSIVE: Murdered Keansburg girl's sister denied visa to attend funeral, father begging to attend",http://abc7ny.com/news/exclusive-murdered-girls-sister-denied-visa-for-funeral/2235014/,"The U.S. government has denied AbbieGail Smith's sister entry into the country from Jamaica for the funeral, and her father is still unsure if he will be allowed to attend. Josh Einiger spoke to him exclusively.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 10:12AM",Entire Burundi robotics team missing after competition in Washington DC,http://abc7ny.com/news/entire-burundi-robotics-team-missing-after-competition-in-dc/2236419/,Six teenage members of the Burundi robotics team were reported missing after competing in an international competition this week in Washington.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 10:13AM",Timeline: The rise and fall of OJ Simpson,http://abc7ny.com/news/timeline-the-rise-and-fall-of-oj-simpson/2236429/,Timeline of events surrounding OJ Simpson,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 10:36AM",PHOTOS: The rise and fall of O.J. Simpson,http://abc7ny.com/news/photos-oj-simpson-through-the-years/2230015/,See photos of O.J. Simpson from when he was a football star to being on trial for a double homicide to his current incarceration.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 10:42AM",Only in New York: Man with machete fights man carrying trash can,http://abc7ny.com/news/only-in-ny-man-with-machete-fights-man-carrying-trash-can/2234017/,"Police identified the driver of the car as 40-year-old Lewis Roman, of the Bronx. The other man was apparently standing at the corner when something sparked the argument.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 10:45AM",Good Samaritans help rescue man from burning car in Hauppauge,http://abc7ny.com/news/good-samaritans-help-rescue-man-from-burning-car-/2236427/,Police on Long Island say two Good Samaritans helped rescue a man from a burning car after he crashed in Hauppauge.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 11:15AM","3 arrested for attempted homicide, torture of a child in California",http://abc7ny.com/news/3-arrested-for-attempted-homicide-torture-of-a-child/2236537/,Police in Tulare received a call Saturday for an unresponsive 2-year-old boy with injuries consistent with abuse at Tulare Regional Medical Center.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 11:19AM",Missing woman found dead in office of Bronx business,http://abc7ny.com/news/missing-woman-found-dead-in-office-of-bronx-business/2236549/,A worker found the body of a missing 55-year-old Brooklyn woman in a fourth floor office early Thursday morning.,abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 11:20AM",This day in history: Neil Armstrong becomes first man to walk on the moon,http://abc7ny.com/science/tdih-armstrong-becomes-1st-man-to-walk-on-the-moon/1432009/,"On July 20, 1969, Neil Armstrong set foot on the surface of the moon and changed the course of history.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 11:24AM","Police: 65-year-old Philadelphia woman steals cab, picks up fare",http://abc7ny.com/news/police-65-year-old-woman-steals-cab-picks-up-fare/2236560/,"A 65-year-old woman is in custody after Philadelphia police say she stole a taxicab, pretended to be a driver and picked up a customer.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 11:26AM",West Virginia toddlers crash after taking mother's car for joyride,http://abc7ny.com/news/toddlers-crash-after-taking-mothers-car-for-joyride/2236562/,"Police said a 5-year-old drove the car for nearly three miles in Putnam County, West Virginia. His 2-year-old brother was in the passenger seat.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 11:47AM",ABC7NY analysis: New York Yankees trade brings big relief at small cost,http://abc7ny.com/sports/abc7ny-analysis-yankees-trade-brings-big-relief-at-small-cost/2236524/,"Yankees General Manager Brian Cashman promised not to move any of the team's top tier prospects. Instead, he got creative and unloaded some lower tier ones to make the Yankees a much deeper team that is hopefully good enough to qualify for the postseason.",abc7ny.com RSS Feed,http://abc7ny.com/feed
"July 20, 2017 at 11:54AM",Jeff Sessions staying as attorney general despite President Trump rebuke,http://abc7ny.com/politics/sessions-staying-as-attorney-general-despite-trump-rebuke/2235900/,Attorney General Jeff Sessions said Thursday he has no immediate plans to resign after President Donald Trump excoriated the nation's top prosecutor for recusing himself from the probe of suspected Russian meddling in the 2016 U.S. political campaign.,abc7ny.com RSS Feed,http://abc7ny.com/feed
